station,date,visibility,wd,ws,rh,tempc,
OKBK,7/16/17 3:00,3.11,0,0,28.1,34,
OKBK,7/16/17 4:00,3.11,230,3.45,25.15,36,
OKBK,7/16/17 5:00,3.11,0,0,21.36,39,
OKBK,7/16/17 6:00,3.73,340,6.9,15.73,41,
OKBK,7/16/17 7:00,3.73,340,6.9,12.56,44,
OKBK,7/16/17 8:00,3.73,20,6.9,10.59,46,
OKBK,7/16/17 9:00,4.35,20,8.05,9.56,48,
OKBK,7/16/17 10:00,4.97,20,11.5,7.92,49,
OKBK,7/16/17 11:00,4.35,40,13.8,12.5,48,
OKBK,7/16/17 12:00,4.97,30,10.35,14.78,46,
OKBK,7/16/17 13:00,4.97,110,10.35,13.84,46,
OKBK,7/16/17 14:00,4.97,110,9.2,11.93,45,
OKBK,7/16/17 15:00,4.97,140,8.05,12.76,45,
OKBK,7/16/17 16:00,4.97,150,6.9,12.37,43,
OKBK,7/16/17 17:00,6.21,180,5.75,13.54,40,
OKBK,7/16/17 18:00,6.21,210,3.45,13.34,39,
OKBK,7/16/17 19:00,6.21,290,4.6,14.08,38,
OKBK,7/16/17 20:00,6.21,320,3.45,14.08,38,
OKBK,7/16/17 21:00,6.21,0,0,16.83,36,
OKBK,7/16/17 22:00,6.21,290,3.45,16.83,36,
OKBK,7/16/17 23:00,6.21,0,0,16.6,35,
OKBK,7/17/17 0:00,6.21,320,9.2,14.87,37,
OKBK,7/17/17 1:00,6.21,340,11.5,15.3,39,
OKBK,7/17/17 2:00,3.73,310,8.05,16.83,36,
OKBK,7/17/17 3:00,3.73,310,8.05,13.87,37,
OKBK,7/17/17 4:00,3.73,260,4.6,13.87,37,
OKBK,7/17/17 5:00,4.35,320,6.9,11.98,41,
OKBK,7/17/17 6:00,4.35,340,12.65,10.78,43,
OKBK,7/17/17 7:00,4.35,340,13.8,10.96,44,
OKBK,7/17/17 8:00,4.97,350,10.35,9.39,47,
OKBK,7/17/17 9:00,6.21,360,12.65,7.25,48,
OKBK,7/17/17 10:00,6.21,350,13.8,7.39,49,
OKBK,7/17/17 11:00,6.21,350,14.95,7.39,49,
OKBK,7/17/17 12:00,6.21,340,20.7,7.92,49,
OKBK,7/17/17 13:00,4.97,330,19.55,6.89,49,
OKBK,7/17/17 14:00,4.35,340,17.25,8.33,48,
OKBK,7/17/17 15:00,3.73,350,16.1,9.39,47,
OKBK,7/17/17 16:00,2.49,340,14.95,9.23,46,
OKBK,7/17/17 17:00,4.97,330,11.5,9.07,45,
OKBK,7/17/17 18:00,6.21,310,10.35,7.73,44,
OKBK,7/17/17 19:00,4.35,270,6.9,10.07,39,
OKBK,7/17/17 20:00,4.35,310,16.1,8.58,42,
OKBK,7/17/17 21:00,4.35,310,9.2,8.88,40,
OKBK,7/17/17 22:00,4.35,290,8.05,11.23,37,
OKBK,7/17/17 23:00,4.35,320,16.1,10.81,39,
OKBK,7/18/17 0:00,6.21,320,13.8,11.41,38,
OKBK,7/18/17 1:00,6.21,340,14.95,14.87,37,
OKBK,7/18/17 2:00,4.35,350,13.8,19.28,36,
OKBK,7/18/17 3:00,4.35,340,9.2,19.28,36,
OKBK,7/18/17 4:00,4.35,340,12.65,18.25,37,
OKBK,7/18/17 5:00,4.97,340,13.8,16.37,39,
OKBK,7/18/17 6:00,4.97,350,13.8,13.54,40,
OKBK,7/18/17 7:00,4.97,20,10.35,13.04,42,
OKBK,7/18/17 8:00,4.97,20,8.05,10.96,44,
OKBK,7/18/17 9:00,4.35,90,5.75,11.93,45,
OKBK,7/18/17 10:00,4.35,230,4.6,10.59,46,
OKBK,7/18/17 11:00,4.97,80,10.35,9.23,46,
OKBK,7/18/17 12:00,4.97,90,10.35,11.15,45,
OKBK,7/18/17 13:00,4.97,90,10.35,11.15,45,
OKBK,7/18/17 14:00,4.97,120,8.05,10.41,45,
OKBK,7/18/17 15:00,4.97,150,5.75,9.55,44,
OKBK,7/18/17 16:00,6.21,180,3.45,10.6,42,
OKBK,7/18/17 17:00,6.21,0,0,11,40,
OKBK,7/18/17 18:00,6.21,270,3.45,12.25,38,
OKBK,7/18/17 19:00,3.73,260,5.75,13.66,36,
OKBK,7/18/17 20:00,4.35,230,4.6,14.44,35,
OKBK,7/18/17 21:00,4.35,250,3.45,14.44,35,
OKBK,7/18/17 22:00,4.35,170,8.05,15.27,34,
OKBK,7/18/17 23:00,6.21,210,4.6,17.09,32,
OKBK,7/19/17 0:00,6.21,90,12.65,19.04,35,
OKBK,7/19/17 1:00,6.21,0,0,30.26,35,
OKBK,7/19/17 2:00,3.11,150,8.05,29.72,33,
OKBK,7/19/17 3:00,3.73,150,8.05,36.35,34,
OKBK,7/19/17 4:00,4.35,160,6.9,44.41,36,
OKBK,7/19/17 5:00,4.35,170,8.05,39.81,38,
OKBK,7/19/17 6:00,4.35,160,10.35,26.44,41,
OKBK,7/19/17 7:00,4.35,130,14.95,10.41,45,
OKBK,7/19/17 8:00,4.35,160,11.5,10.59,46,
OKBK,7/19/17 9:00,4.35,170,13.8,11.51,47,
OKBK,7/19/17 10:00,4.35,200,10.35,11.7,48,
OKBK,7/19/17 11:00,4.35,120,16.1,12.31,47,
OKBK,7/19/17 12:00,4.35,110,17.25,19.89,44,
OKBK,7/19/17 13:00,4.35,110,17.25,22.34,43,
OKBK,7/19/17 14:00,4.97,120,20.7,20.72,42,
OKBK,7/19/17 15:00,4.35,130,18.4,17.04,42,
OKBK,7/19/17 16:00,4.35,130,13.8,20.48,41,
OKBK,7/19/17 17:00,6.21,140,11.5,22.79,39,
OKBK,7/19/17 18:00,6.21,170,11.5,37.17,37,
OKBK,7/19/17 19:00,6.21,180,10.35,41.77,36,
OKBK,7/19/17 20:00,6.21,160,5.75,46.93,35,
OKBK,7/19/17 21:00,6.21,290,6.9,46.67,34,
OKBK,7/19/17 22:00,6.21,0,0,41.5,35,
OKBK,7/19/17 23:00,6.21,100,3.45,43.88,34,
OKBK,7/20/17 0:00,6.21,230,6.9,43.88,34,
OKBK,7/20/17 1:00,6.21,260,5.75,43.34,32,
OKBK,7/20/17 2:00,6.21,240,3.45,43.07,31,
OKBK,7/20/17 3:00,4.97,0,0,40.96,33,
OKBK,7/20/17 4:00,4.97,240,3.45,34.66,36,
OKBK,7/20/17 5:00,4.35,240,4.6,29.17,38,
OKBK,7/20/17 6:00,4.35,300,6.9,17.97,41,
OKBK,7/20/17 11:10,4.35,20,6.9,9.56,48,
OKBK,7/20/17 12:00,4.35,40,5.75,14.04,47,
OKBK,7/20/17 13:00,3.73,120,8.05,12.12,46,
OKBK,7/20/17 14:00,3.11,110,6.9,14.57,45,
OKBK,7/20/17 15:00,4.35,140,6.9,13.44,44,
OKBK,7/20/17 16:00,3.73,160,4.6,23.54,42,
OKBK,7/20/17 17:00,4.97,220,3.45,21.36,39,
OKBK,7/20/17 18:00,4.97,0,0,24.06,38,
OKBK,7/20/17 19:00,4.97,220,8.05,25.41,37,
OKBK,7/20/17 20:00,4.97,210,3.45,30.26,35,
OKBK,7/20/17 21:00,6.21,320,11.5,12.44,39,
OKBK,7/20/17 22:00,6.21,330,10.35,15.08,38,
OKBK,7/20/17 23:00,6.21,340,13.8,16.15,38,
OKBK,7/21/17 0:00,6.21,350,19.55,19.52,37,
OKBK,7/21/17 1:00,6.21,350,14.95,20.62,36,
OKBK,7/21/17 2:00,6.21,360,10.35,19.28,36,
OKBK,7/21/17 3:00,6.21,340,9.2,18.02,36,
OKBK,7/21/17 4:00,6.21,360,10.35,19.28,36,
OKBK,7/21/17 5:00,6.21,350,13.8,17.28,38,
OKBK,7/21/17 6:00,6.21,350,13.8,13.54,40,
OKBK,7/21/17 7:00,6.21,10,10.35,12.18,42,
OKBK,7/21/17 8:00,6.21,10,9.2,11.55,43,
OKBK,7/21/17 9:00,6.21,10,9.2,8.18,47,
OKBK,7/21/17 10:00,6.21,40,6.9,8.77,47,
OKBK,7/21/17 11:00,4.97,20,11.5,7.92,49,
OKBK,7/21/17 12:00,4.97,30,8.05,9.73,49,
OKBK,7/21/17 13:00,4.97,360,6.9,6.89,49,
OKBK,7/21/17 14:00,4.97,110,3.45,13.15,47,
OKBK,7/21/17 15:00,4.97,110,8.05,32.13,42,
OKBK,7/21/17 16:00,4.97,120,8.05,21.85,41,
OKBK,7/21/17 17:00,4.97,140,5.75,25.93,39,
OKBK,7/21/17 18:00,4.97,230,6.9,25.15,36,
OKBK,7/21/17 19:00,4.97,240,8.05,30.26,35,
OKBK,7/21/17 20:00,6.21,0,0,23.81,37,
OKBK,7/21/17 21:00,6.21,130,5.75,23.55,36,
OKBK,7/21/17 22:00,6.21,200,3.45,27.56,32,
OKBK,7/21/17 23:00,6.21,250,5.75,22.78,33,
OKBK,7/22/17 0:00,6.21,260,6.9,17.09,32,
OKBK,7/22/17 1:00,6.21,170,5.75,17.32,33,
OKBK,7/22/17 2:00,4.35,0,0,18.33,32,
OKBK,7/22/17 3:00,4.35,220,3.45,21.04,32,
OKBK,7/22/17 4:00,3.73,250,3.45,19.04,35,
OKBK,7/22/17 5:00,4.35,280,5.75,15.3,39,
OKBK,7/22/17 6:00,6.21,310,8.05,14.71,41,
OKBK,7/22/17 7:00,6.21,330,4.6,13.95,42,
OKBK,7/22/17 8:00,6.21,0,0,12.12,46,
OKBK,7/22/17 9:00,6.21,100,4.6,13.84,46,
OKBK,7/22/17 10:00,6.21,130,8.05,12.12,46,
OKBK,7/22/17 11:00,6.21,120,6.9,12.95,46,
OKBK,7/22/17 12:00,6.21,150,13.8,9.56,48,
OKBK,7/22/17 13:00,6.21,120,10.35,10.76,47,
OKBK,7/22/17 14:00,6.21,120,8.05,10.76,47,
OKBK,7/22/17 15:00,6.21,110,10.35,20.72,42,
OKBK,7/22/17 16:00,4.35,120,9.2,20.48,41,
OKBK,7/22/17 17:00,6.21,110,8.05,31.34,39,
OKBK,7/22/17 18:00,6.21,150,4.6,34.93,37,
OKBK,7/22/17 19:00,6.21,260,5.75,34.39,35,
OKBK,7/22/17 20:00,6.21,180,3.45,36.08,33,
OKBK,7/22/17 21:00,6.21,160,3.45,40.96,33,
OKBK,7/22/17 22:00,6.21,190,5.75,46.14,32,
OKBK,7/22/17 23:00,6.21,160,6.9,46.14,32,
OKBK,7/23/17 0:00,6.21,200,4.6,48.58,30,
OKBK,7/23/17 1:00,6.21,220,4.6,45.61,30,
OKBK,7/23/17 2:00,6.21,190,6.9,42.8,30,
OKBK,7/23/17 3:00,6.21,100,4.6,26.58,35,
OKBK,7/23/17 4:00,6.21,110,6.9,23.81,37,
OKBK,7/23/17 5:00,6.21,200,5.75,20.24,40,
OKBK,7/23/17 6:00,6.21,350,4.6,13.95,42,
OKBK,7/23/17 7:00,3.73,0,0,13.64,45,
OKBK,7/23/17 8:00,4.97,30,3.45,12.95,46,
OKBK,7/23/17 9:00,4.97,210,5.75,9.56,48,
OKBK,7/23/17 10:00,4.97,200,5.75,8.49,49,
OKBK,7/23/17 11:00,4.97,250,6.9,6.69,51,
OKBK,7/23/17 12:00,4.97,270,8.05,7.03,50,
OKBK,7/23/17 13:00,4.97,200,6.9,7.39,49,
OKBK,7/23/17 14:00,4.35,90,8.05,25.33,43,
OKBK,7/23/17 15:00,4.35,130,14.95,19.66,43,
OKBK,7/23/17 16:00,4.35,140,12.65,20.48,41,
OKBK,7/23/17 17:00,4.35,150,11.5,21.6,40,
OKBK,7/23/17 18:00,4.97,160,6.9,18.48,38,
OKBK,7/23/17 19:00,4.97,170,4.6,19.28,36,
OKBK,7/23/17 20:00,4.97,190,4.6,20.13,34,
OKBK,7/23/17 21:00,4.97,200,5.75,26.31,34,
OKBK,7/23/17 22:00,4.97,350,3.45,29.99,34,
OKBK,7/23/17 23:00,4.97,180,3.45,33.29,31,
OKBK,7/24/17 0:00,6.21,0,0,33.29,31,
OKBK,7/24/17 1:00,6.21,0,0,33.01,30,
OKBK,7/24/17 2:00,4.35,260,4.6,32.73,29,
OKBK,7/24/17 3:00,4.35,330,4.6,29.45,32,
OKBK,7/24/17 4:00,4.97,350,8.05,23.81,37,
OKBK,7/24/17 5:00,4.97,340,12.65,18.72,39,
OKBK,7/24/17 6:00,4.97,350,11.5,16.82,41,
OKBK,7/24/17 7:00,4.97,350,9.2,15.95,42,
OKBK,7/24/17 8:00,4.97,360,6.9,14.36,44,
OKBK,7/24/17 9:00,4.97,350,5.75,11.33,46,
OKBK,7/24/17 10:00,4.97,190,4.6,10.23,48,
OKBK,7/24/17 11:00,6.21,120,10.35,9.56,48,
OKBK,7/24/17 12:00,6.21,110,9.2,12.31,47,
OKBK,7/24/17 13:00,6.21,250,5.75,18.89,45,
OKBK,7/24/17 14:00,6.21,110,10.35,28.68,43,
OKBK,7/24/17 15:00,6.21,130,10.35,19.66,43,
OKBK,7/24/17 16:00,6.21,130,5.75,24.82,41,
OKBK,7/24/17 17:00,6.21,150,4.6,25.93,39,
OKBK,7/24/17 18:00,6.21,210,3.45,26.84,36,
OKBK,7/24/17 19:00,6.21,0,0,28.63,36,
OKBK,7/24/17 20:00,4.35,250,5.75,28.37,35,
OKBK,7/24/17 21:00,6.21,340,12.65,16.82,41,
OKBK,7/24/17 22:00,6.21,350,13.8,16.82,41,
OKBK,7/24/17 23:00,6.21,340,16.1,20,39,
OKBK,7/25/17 0:00,6.21,360,13.8,18.72,39,
OKBK,7/25/17 1:00,6.21,10,9.2,22.29,37,
OKBK,7/25/17 2:00,6.21,360,9.2,23.55,36,
OKBK,7/25/17 3:00,6.21,360,12.65,23.55,36,
OKBK,7/25/17 4:00,6.21,360,11.5,19.76,38,
OKBK,7/25/17 5:00,6.21,360,14.95,17.74,40,
OKBK,7/25/17 6:00,6.21,360,12.65,15.73,41,
OKBK,7/25/17 7:00,6.21,10,14.95,15.13,43,
OKBK,7/25/17 8:00,6.21,350,16.1,11.93,45,
OKBK,7/25/17 9:00,6.21,10,12.65,10.76,47,
OKBK,7/25/17 10:00,6.21,30,11.5,9.09,49,
OKBK,7/25/17 11:00,6.21,10,17.25,8.07,50,
OKBK,7/25/17 12:00,6.21,20,19.55,8.07,50,
OKBK,7/25/17 13:00,6.21,10,20.7,9.73,49,
OKBK,7/25/17 14:00,6.21,360,18.4,10.23,48,
OKBK,7/25/17 15:00,6.21,360,14.95,11.51,47,
OKBK,7/25/17 16:00,6.21,350,13.8,12.95,46,
OKBK,7/25/17 17:00,6.21,340,16.1,13.64,45,
OKBK,7/25/17 18:00,6.21,350,17.25,14.36,44,
OKBK,7/25/17 19:00,6.21,340,17.25,15.13,43,
OKBK,7/25/17 20:00,6.21,340,19.55,15.95,42,
OKBK,7/25/17 21:00,6.21,340,16.1,17.97,41,
OKBK,7/25/17 22:00,6.21,340,17.25,16.82,41,
OKBK,7/25/17 23:00,6.21,340,17.25,18.95,40,
OKBK,7/26/17 0:00,6.21,350,14.95,21.36,39,
OKBK,7/26/17 1:00,6.21,350,17.25,20,39,
OKBK,7/26/17 2:00,6.21,350,16.1,22.54,38,
OKBK,7/26/17 3:00,4.97,350,17.25,22.54,38,
OKBK,7/26/17 4:00,4.97,360,12.65,22.79,39,
OKBK,7/26/17 5:00,6.21,360,12.65,21.6,40,
OKBK,7/26/17 6:00,6.21,360,13.8,15.95,42,
OKBK,7/26/17 7:00,6.21,10,16.1,12.76,45,
OKBK,7/26/17 8:00,6.21,360,M,M,47,
OKBK,7/26/17 9:00,6.21,10,17.25,10.23,48,
OKBK,7/26/17 10:00,6.21,10,14.95,10.94,48,
OKBK,7/26/17 11:00,6.21,350,20.7,10.94,48,
OKBK,7/26/17 12:00,6.21,340,20.7,10.94,48,
OKBK,7/26/17 13:00,6.21,350,23,10.23,48,
OKBK,7/26/17 14:00,6.21,350,21.85,10.06,47,
OKBK,7/26/17 15:00,6.21,350,19.55,12.12,46,
OKBK,7/26/17 16:00,6.21,350,18.4,11.93,45,
OKBK,7/26/17 17:00,6.21,360,12.65,11.74,44,
OKBK,7/26/17 18:00,6.21,350,10.35,13.24,43,
OKBK,7/26/17 19:00,6.21,330,11.5,13.95,42,
OKBK,7/26/17 20:00,4.35,340,16.1,14.71,41,
OKBK,7/26/17 21:00,6.21,350,13.8,16.59,40,
OKBK,7/26/17 22:00,6.21,340,14.95,17.51,39,
OKBK,7/26/17 23:00,6.21,340,12.65,18.48,38,
OKBK,7/27/17 0:00,6.21,320,11.5,19.52,37,
OKBK,7/27/17 1:00,6.21,260,6.9,20.13,34,
OKBK,7/27/17 2:00,4.35,270,8.05,22.53,32,
OKBK,7/27/17 3:00,4.35,320,11.5,16.83,36,
OKBK,7/27/17 4:00,6.21,340,16.1,15.93,37,
OKBK,7/27/17 5:00,6.21,340,17.25,16.15,38,
OKBK,7/27/17 6:00,6.21,330,17.25,13.54,40,
OKBK,7/27/17 7:00,6.21,330,19.55,12.37,43,
OKBK,7/27/17 8:00,6.21,330,20.7,10.96,44,
OKBK,7/27/17 9:00,6.21,340,19.55,10.41,45,
OKBK,7/27/17 10:00,6.21,340,19.55,9.39,47,
OKBK,7/27/17 11:00,6.21,330,18.4,8.18,47,
OKBK,7/27/17 12:00,6.21,340,18.4,7.78,48,
OKBK,7/27/17 13:00,6.21,350,19.55,7.78,48,
OKBK,7/27/17 14:00,6.21,340,18.4,8.77,47,
OKBK,7/27/17 15:00,6.21,350,16.1,9.89,46,
OKBK,7/27/17 16:00,6.21,340,14.95,10.41,45,
OKBK,7/27/17 17:00,6.21,340,13.8,10.24,44,
OKBK,7/27/17 18:00,6.21,350,14.95,10.06,43,
OKBK,7/27/17 19:00,6.21,360,11.5,12.84,41,
OKBK,7/27/17 20:00,6.21,360,9.2,11.79,40,
OKBK,7/27/17 21:00,6.21,360,9.2,11.6,39,
OKBK,7/27/17 22:00,6.21,360,9.2,12.25,38,
OKBK,7/27/17 23:00,6.21,360,9.2,15.93,37,
OKBK,7/28/17 0:00,6.21,10,11.5,15.93,37,
OKBK,7/28/17 1:00,6.21,360,8.05,18.02,36,
OKBK,7/28/17 2:00,6.21,360,10.35,18.02,36,
OKBK,7/28/17 3:00,6.21,350,12.65,15.71,36,
OKBK,7/28/17 4:00,6.21,350,12.65,18.25,37,
OKBK,7/28/17 5:00,6.21,340,13.8,16.15,38,
OKBK,7/28/17 6:00,6.21,360,12.65,14.5,40,
OKBK,7/28/17 7:00,6.21,10,9.2,11.55,43,
OKBK,7/28/17 8:00,6.21,130,3.45,10.96,44,
OKBK,7/28/17 9:00,6.21,10,5.75,9.39,47,
OKBK,7/28/17 10:00,6.21,30,10.35,8.33,48,
OKBK,7/28/17 11:00,6.21,40,10.35,8.77,47,
OKBK,7/28/17 12:00,6.21,40,8.05,7.78,48,
OKBK,7/28/17 13:00,6.21,80,11.5,10.76,47,
OKBK,7/28/17 14:00,6.21,90,10.35,9.89,46,
OKBK,7/28/17 15:00,6.21,130,8.05,15.35,44,
OKBK,7/28/17 16:00,6.21,160,6.9,26.44,41,
OKBK,7/28/17 17:00,6.21,170,6.9,25.93,39,
OKBK,7/28/17 18:00,6.21,190,5.75,29.17,38,
OKBK,7/28/17 19:00,6.21,210,3.45,28.63,36,
OKBK,7/28/17 20:00,6.21,190,6.9,28.37,35,
OKBK,7/28/17 21:00,6.21,190,4.6,20.38,35,
OKBK,7/28/17 22:00,6.21,350,13.8,12.44,39,
OKBK,7/28/17 23:00,4.97,350,12.65,15.3,39,
OKBK,7/29/17 0:00,4.35,360,12.65,18.48,38,
OKBK,7/29/17 1:00,6.21,360,12.65,19.52,37,
OKBK,7/29/17 2:00,6.21,350,11.5,19.52,37,
OKBK,7/29/17 3:00,6.21,340,13.8,19.52,37,
OKBK,7/29/17 4:00,4.97,360,14.95,17.28,38,
OKBK,7/29/17 5:00,6.21,350,11.5,15.52,40,
OKBK,7/29/17 6:00,6.21,350,11.5,14.92,42,
OKBK,7/29/17 7:00,6.21,330,11.5,12.56,44,
OKBK,7/29/17 8:00,6.21,360,12.65,10.41,45,
OKBK,7/29/17 9:00,6.21,350,12.65,8.33,48,
OKBK,7/29/17 10:00,6.21,350,12.65,7.03,50,
OKBK,7/29/17 11:00,6.21,360,12.65,6.11,50,
OKBK,7/29/17 12:00,6.21,360,10.35,5.81,51,
OKBK,7/29/17 13:00,6.21,20,12.65,8.07,50,
OKBK,7/29/17 14:00,4.35,60,3.45,11.7,48,
OKBK,7/29/17 15:00,4.35,110,3.45,13.84,46,
OKBK,7/29/17 16:00,4.35,120,4.6,20.96,43,
OKBK,7/29/17 17:00,6.21,190,4.6,20.48,41,
OKBK,7/29/17 18:00,6.21,210,4.6,24.32,39,
OKBK,7/29/17 19:00,6.21,270,3.45,24.06,38,
OKBK,7/29/17 20:00,6.21,330,16.1,14.16,43,
OKBK,7/29/17 21:00,6.21,350,14.95,15.73,41,
OKBK,7/29/17 22:00,6.21,340,14.95,16.59,40,
OKBK,7/29/17 23:00,6.21,340,13.8,18.72,39,
OKBK,7/30/17 0:00,6.21,340,14.95,19.76,38,
OKBK,7/30/17 1:00,6.21,340,17.25,21.11,38,
OKBK,7/30/17 2:00,6.21,340,16.1,19.76,38,
OKBK,7/30/17 3:00,6.21,340,17.25,22.29,37,
OKBK,7/30/17 4:00,6.21,340,14.95,20.87,37,
OKBK,7/30/17 5:00,6.21,340,18.4,19.76,38,
OKBK,7/30/17 6:00,4.97,330,18.4,18.95,40,
OKBK,7/30/17 7:00,6.21,340,18.4,15.95,42,
OKBK,7/30/17 8:00,6.21,350,19.55,12.12,46,
OKBK,7/30/17 9:00,6.21,350,20.7,10.23,48,
OKBK,7/30/17 10:00,4.97,360,21.85,6.29,48,
OKBK,7/30/17 11:00,4.35,360,20.7,8.49,49,
OKBK,7/30/17 12:00,4.35,350,19.55,7.54,50,
OKBK,7/30/17 13:00,4.35,360,16.1,7.92,49,
OKBK,7/30/17 14:00,4.35,360,16.1,8.93,48,
OKBK,7/30/17 15:00,4.35,350,17.25,10.06,47,
OKBK,7/30/17 16:00,4.35,350,18.4,11.93,45,
OKBK,7/30/17 17:00,6.21,340,19.55,12.56,44,
OKBK,7/30/17 18:00,6.21,350,14.95,14.16,43,
OKBK,7/30/17 19:00,6.21,350,14.95,14.92,42,
OKBK,7/30/17 20:00,6.21,350,13.8,16.59,40,
OKBK,7/30/17 21:00,6.21,340,13.8,16.59,40,
OKBK,7/30/17 22:00,6.21,340,13.8,17.51,39,
OKBK,7/30/17 23:00,6.21,340,13.8,18.48,38,
OKBK,7/31/17 0:00,6.21,340,14.95,20.87,37,
OKBK,7/31/17 1:00,6.21,360,14.95,20.62,36,
OKBK,7/31/17 2:00,6.21,360,13.8,20.62,36,
OKBK,7/31/17 3:00,6.21,360,9.2,20.62,36,
OKBK,7/31/17 4:00,6.21,360,10.35,20.87,37,
OKBK,7/31/17 5:00,6.21,360,13.8,16.37,39,
OKBK,7/31/17 6:00,6.21,350,14.95,13.75,41,
OKBK,7/31/17 7:00,6.21,350,14.95,10.78,43,
OKBK,7/31/17 8:00,6.21,340,16.1,9.72,45,
OKBK,7/31/17 9:00,6.21,350,16.1,10.06,47,
OKBK,7/31/17 10:00,6.21,350,17.25,8.93,48,
OKBK,7/31/17 11:00,6.21,360,20.7,10.23,48,
OKBK,7/31/17 12:00,6.21,350,21.85,10.23,48,
OKBK,7/31/17 13:00,6.21,350,20.7,10.23,48,
OKBK,7/31/17 14:00,6.21,350,18.4,9.56,48,
OKBK,7/31/17 15:00,6.21,360,18.4,11.33,46,
OKBK,7/31/17 16:00,6.21,360,14.95,13.64,45,
OKBK,7/31/17 17:00,6.21,360,11.5,13.44,44,
OKBK,7/31/17 18:00,6.21,360,11.5,14.16,43,
OKBK,7/31/17 19:00,6.21,360,10.35,13.24,43,
OKBK,7/31/17 20:00,6.21,350,11.5,15.73,41,
OKBK,7/31/17 21:00,6.21,350,12.65,16.82,41,
OKBK,7/31/17 22:00,6.21,350,12.65,17.74,40,
OKBK,7/31/17 23:00,6.21,350,11.5,18.72,39,
OKBK,8/1/17 0:00,6.21,360,13.8,19.76,38,
OKBK,8/1/17 1:00,6.21,340,11.5,19.52,37,
OKBK,8/1/17 2:00,6.21,350,8.05,19.52,37,
OKBK,8/1/17 3:00,6.21,350,10.35,18.25,37,
OKBK,8/1/17 4:00,6.21,330,6.9,15.3,39,
OKBK,8/1/17 5:00,6.21,340,11.5,13.75,41,
OKBK,8/1/17 6:00,6.21,340,13.8,11.55,43,
OKBK,8/1/17 7:00,6.21,350,14.95,10.41,45,
OKBK,8/1/17 8:00,6.21,350,17.25,9.89,46,
OKBK,8/1/17 9:00,6.21,350,16.1,9.39,47,
OKBK,8/1/17 10:00,6.21,340,18.4,9.56,48,
OKBK,8/1/17 11:00,6.21,340,14.95,8.93,48,
OKBK,8/1/17 12:00,6.21,330,13.8,9.09,49,
OKBK,8/1/17 12:59,6.21,340,18.4,9.09,49,
OKBK,8/1/17 13:00,6.21,340,18.4,9.09,49,
OKBK,8/1/17 14:00,6.21,330,19.55,8.33,48,
OKBK,8/1/17 15:00,6.21,320,16.1,8.77,47,
OKBK,8/1/17 16:00,4.35,360,16.1,11.15,45,
OKBK,8/1/17 17:00,4.35,360,10.35,11.74,44,
OKBK,8/1/17 18:00,4.35,350,8.05,12.18,42,
OKBK,8/1/17 19:00,4.35,240,4.6,13.14,38,
OKBK,8/1/17 20:00,4.35,180,8.05,14.87,37,
OKBK,8/1/17 21:00,4.97,180,5.75,16.6,35,
OKBK,8/1/17 22:00,6.21,190,6.9,15.27,34,
OKBK,8/1/17 23:00,6.21,180,8.05,16.15,33,
OKBK,8/2/17 0:00,6.21,170,8.05,16.15,33,
OKBK,8/2/17 1:00,6.21,180,9.2,15.92,32,
OKBK,8/2/17 2:00,6.21,170,8.05,14.83,32,
OKBK,8/2/17 3:00,4.97,230,4.6,15.7,31,
OKBK,8/2/17 4:00,6.21,250,4.6,13.46,35,
OKBK,8/2/17 5:00,6.21,280,4.6,12.05,37,
OKBK,8/2/17 6:00,6.21,0,0,11,40,
OKBK,8/2/17 7:00,6.21,0,0,9.55,44,
OKBK,8/2/17 8:00,6.21,120,11.5,9.07,45,
OKBK,8/2/17 9:00,6.21,110,10.35,11.15,45,
OKBK,8/2/17 10:00,6.21,130,14.95,10.59,46,
OKBK,8/2/17 11:00,6.21,140,16.1,10.59,46,
OKBK,8/2/17 12:00,6.21,110,6.9,21.2,44,
OKBK,8/2/17 12:59,6.21,120,9.2,11.93,45,
OKBK,8/2/17 13:00,6.21,120,9.2,11.93,45,
OKBK,8/2/17 14:00,6.21,30,4.6,14.16,43,
OKBK,8/2/17 15:00,6.21,60,3.45,13.04,42,
OKBK,8/2/17 16:00,6.21,280,3.45,21.6,40,
OKBK,8/2/17 17:00,6.21,0,0,24.32,39,
OKBK,8/2/17 18:00,6.21,0,0,21.11,38,
OKBK,8/2/17 19:00,6.21,0,0,22.04,36,
OKBK,8/2/17 20:00,6.21,160,5.75,22.04,36,
OKBK,8/2/17 21:00,6.21,220,4.6,26.58,35,
OKBK,8/2/17 22:00,6.21,200,4.6,34.11,34,
OKBK,8/2/17 23:00,4.35,0,0,33.84,33,
OKBK,8/3/17 0:00,4.35,0,0,33.84,33,
OKBK,8/3/17 1:00,4.97,180,4.6,35.53,31,
OKBK,8/3/17 2:00,3.11,0,0,31.17,31,
OKBK,8/3/17 3:00,3.11,170,5.75,29.45,32,
OKBK,8/3/17 4:00,3.11,0,0,23.3,35,
OKBK,8/3/17 5:00,4.35,290,4.6,15.3,39,
OKBK,8/3/17 6:00,3.73,290,3.45,13.75,41,
OKBK,8/3/17 7:00,3.73,210,3.45,10.24,44,
OKBK,8/3/17 8:00,4.35,270,5.75,8.03,46,
OKBK,8/3/17 9:00,4.35,160,4.6,8.03,46,
OKBK,8/3/17 10:00,4.35,180,5.75,13.84,46,
