station,valid,visibility,ws,wd,rh,tempc,
OBBI,11/13/17 4:30,6.21,19.55,330,50.69,26,
OBBI,11/13/17 5:00,6.21,21.85,330,47.52,26,
OBBI,11/13/17 5:30,6.21,21.85,330,44.8,27,
OBBI,11/13/17 6:00,6.21,24.15,320,44.8,27,
OBBI,11/13/17 6:30,6.21,24.15,320,44.8,27,
OBBI,11/13/17 7:00,6.21,24.15,320,39.58,28,
OBBI,11/13/17 7:30,6.21,21.85,320,42.25,28,
OBBI,11/13/17 8:00,6.21,24.15,320,42.25,28,
OBBI,11/13/17 8:30,6.21,23,320,42.25,28,
OBBI,11/13/17 9:00,6.21,23,320,42.25,28,
OBBI,11/13/17 9:30,6.21,24.15,320,39.58,28,
OBBI,11/13/17 10:00,6.21,23,320,42.25,28,
OBBI,11/13/17 10:30,6.21,24.15,320,42.25,28,
OBBI,11/13/17 11:00,6.21,25.3,310,44.8,27,
OBBI,11/13/17 11:30,6.21,23,320,44.8,27,
OBBI,11/13/17 12:00,6.21,24.15,320,44.8,27,
OBBI,11/13/17 12:30,6.21,23,320,47.79,27,
OBBI,11/13/17 13:00,6.21,24.15,320,47.52,26,
OBBI,11/13/17 13:30,6.21,23,310,47.52,26,
OBBI,11/13/17 14:00,6.21,23,310,53.8,25,
OBBI,11/13/17 14:30,6.21,19.55,320,53.8,25,
OBBI,11/13/17 15:00,6.21,21.85,310,57.36,25,
OBBI,11/13/17 15:30,6.21,20.7,320,53.8,25,
OBBI,11/13/17 16:00,6.21,20.7,310,53.8,25,
OBBI,11/13/17 16:30,6.21,19.55,310,53.8,25,
OBBI,11/13/17 17:00,6.21,19.55,310,57.36,25,
OBBI,11/13/17 17:30,6.21,17.25,300,60.9,24,
OBBI,11/13/17 18:00,6.21,19.55,300,57.36,25,
OBBI,11/13/17 18:30,6.21,16.1,300,60.9,24,
OBBI,11/13/17 19:00,6.21,17.25,310,60.9,24,
OBBI,11/13/17 19:30,6.21,16.1,310,57.36,25,
OBBI,11/13/17 20:00,6.21,16.1,300,60.9,24,
OBBI,11/13/17 20:30,6.21,17.25,300,60.9,24,
OBBI,11/13/17 21:00,6.21,14.95,300,60.9,24,
OBBI,11/13/17 21:30,6.21,16.1,300,60.9,24,
OBBI,11/13/17 22:00,6.21,16.1,300,60.9,24,
OBBI,11/13/17 22:30,6.21,14.95,290,60.9,24,
OBBI,11/13/17 23:00,6.21,11.5,280,53.55,24,
OBBI,11/13/17 23:30,6.21,11.5,280,53.29,23,
OBBI,11/14/17 0:00,6.21,13.8,290,53.29,23,
OBBI,11/14/17 0:30,6.21,10.35,280,56.88,23,
OBBI,11/14/17 1:00,6.21,14.95,300,64.69,23,
OBBI,11/14/17 1:30,6.21,16.1,290,64.69,23,
OBBI,11/14/17 2:00,6.21,14.95,290,60.67,23,
OBBI,11/14/17 2:30,6.21,14.95,290,60.67,23,
OBBI,11/14/17 3:00,6.21,13.8,290,60.67,23,
OBBI,11/14/17 3:30,6.21,11.5,290,64.69,23,
OBBI,11/14/17 4:00,6.21,13.8,290,64.69,23,
OBBI,11/14/17 4:30,6.21,14.95,290,64.91,24,
OBBI,11/14/17 5:00,6.21,18.4,300,64.91,24,
OBBI,11/14/17 5:30,6.21,14.95,290,64.91,24,
OBBI,11/14/17 6:00,6.21,17.25,300,64.91,24,
OBBI,11/14/17 6:30,6.21,18.4,300,65.12,25,
OBBI,11/14/17 7:00,6.21,19.55,300,65.12,25,
OBBI,11/14/17 7:30,6.21,19.55,310,61.36,26,
OBBI,11/14/17 8:00,6.21,20.7,300,61.36,26,
OBBI,11/14/17 8:30,6.21,21.85,300,61.36,26,
OBBI,11/14/17 9:00,6.21,20.7,300,54.3,27,
OBBI,11/14/17 9:30,6.21,20.7,300,61.58,27,
OBBI,11/14/17 10:00,6.21,20.7,310,61.58,27,
OBBI,11/14/17 10:30,6.21,19.55,310,58.08,28,
OBBI,11/14/17 11:00,6.21,19.55,310,61.58,27,
OBBI,11/14/17 11:30,6.21,20.7,310,61.58,27,
OBBI,11/14/17 12:00,6.21,19.55,310,65.54,27,
OBBI,11/14/17 12:30,6.21,18.4,320,54.3,27,
OBBI,11/14/17 13:00,6.21,17.25,320,54.3,27,
OBBI,11/14/17 13:30,6.21,16.1,320,50.95,27,
OBBI,11/14/17 14:00,6.21,16.1,320,57.6,26,
OBBI,11/14/17 14:30,6.21,14.95,330,50.69,26,
OBBI,11/14/17 15:00,6.21,13.8,330,50.69,26,
OBBI,11/14/17 15:30,6.21,13.8,330,54.05,26,
OBBI,11/14/17 16:00,6.21,13.8,320,57.36,25,
OBBI,11/14/17 16:30,6.21,12.65,320,50.43,25,
OBBI,11/14/17 17:00,6.21,10.35,320,57.36,25,
OBBI,11/14/17 17:30,6.21,9.2,320,57.36,25,
OBBI,11/14/17 18:00,6.21,11.5,320,57.36,25,
OBBI,11/14/17 18:30,6.21,9.2,300,73.61,24,
OBBI,11/14/17 19:00,6.21,6.9,330,60.9,24,
OBBI,11/14/17 19:30,6.21,5.75,330,57.12,24,
OBBI,11/14/17 20:00,6.21,8.05,320,60.9,24,
OBBI,11/14/17 20:30,6.21,6.9,320,60.9,24,
OBBI,11/14/17 21:00,6.21,6.9,320,57.12,24,
OBBI,11/14/17 21:30,6.21,5.75,320,60.67,23,
OBBI,11/14/17 22:00,6.21,6.9,320,60.67,23,
OBBI,11/14/17 22:30,6.21,6.9,310,64.69,23,
OBBI,11/14/17 23:00,6.21,9.2,310,57.12,24,
OBBI,11/14/17 23:30,6.21,9.2,300,60.9,24,
OBBI,11/15/17 0:00,6.21,6.9,270,73.44,23,
OBBI,11/15/17 0:30,6.21,5.75,270,73.44,23,
OBBI,11/15/17 1:00,6.21,5.75,280,73.44,23,
OBBI,11/15/17 1:30,6.21,5.75,280,68.94,23,
OBBI,11/15/17 2:00,6.21,4.6,270,73.44,23,
OBBI,11/15/17 2:30,6.21,5.75,280,68.94,23,
OBBI,11/15/17 3:00,6.21,5.75,280,73.44,23,
OBBI,11/15/17 3:30,6.21,5.75,280,73.44,23,
OBBI,11/15/17 4:00,6.21,9.2,290,73.44,23,
OBBI,11/15/17 4:30,6.21,11.5,300,64.69,23,
OBBI,11/15/17 5:00,6.21,11.5,290,64.69,23,
OBBI,11/15/17 5:30,6.21,9.2,290,60.9,24,
OBBI,11/15/17 6:00,6.21,9.2,300,61.13,25,
OBBI,11/15/17 6:30,6.21,8.05,270,61.13,25,
OBBI,11/15/17 7:00,6.21,9.2,270,57.36,25,
OBBI,11/15/17 7:30,6.21,10.35,280,54.05,26,
OBBI,11/15/17 8:00,6.21,9.2,270,54.05,26,
OBBI,11/15/17 8:30,6.21,12.65,300,50.69,26,
OBBI,11/15/17 9:00,6.21,12.65,300,50.69,26,
OBBI,11/15/17 9:30,6.21,11.5,300,50.95,27,
OBBI,11/15/17 10:00,6.21,11.5,300,50.95,27,
OBBI,11/15/17 10:30,6.21,12.65,310,47.79,27,
OBBI,11/15/17 11:00,6.21,14.95,320,50.95,27,
OBBI,11/15/17 11:30,6.21,12.65,320,47.79,27,
OBBI,11/15/17 12:00,6.21,11.5,320,47.79,27,
OBBI,11/15/17 12:30,6.21,10.35,330,47.79,27,
OBBI,11/15/17 13:00,6.21,8.05,330,50.69,26,
OBBI,11/15/17 13:30,6.21,6.9,330,50.69,26,
OBBI,11/15/17 14:00,6.21,4.6,340,53.8,25,
OBBI,11/15/17 14:30,6.21,5.75,350,53.8,25,
OBBI,11/15/17 15:00,6.21,3.45,330,53.8,25,
OBBI,11/15/17 15:30,6.21,4.6,320,57.36,25,
OBBI,11/15/17 16:00,6.21,3.45,300,57.36,25,
OBBI,11/15/17 16:30,6.21,3.45,260,57.36,25,
OBBI,11/15/17 17:00,6.21,2.3,M,57.36,25,
OBBI,11/15/17 17:30,6.21,1.15,M,57.36,25,
OBBI,11/15/17 18:00,6.21,0,0,60.9,24,
OBBI,11/15/17 18:30,6.21,1.15,250,60.9,24,
OBBI,11/15/17 19:00,6.21,1.15,M,57.12,24,
OBBI,11/15/17 19:30,6.21,1.15,M,60.67,23,
OBBI,11/15/17 20:00,6.21,2.3,250,60.9,24,
OBBI,11/15/17 20:30,6.21,2.3,M,60.9,24,
OBBI,11/15/17 21:00,6.21,4.6,260,64.91,24,
OBBI,11/15/17 21:30,6.21,4.6,260,64.91,24,
OBBI,11/15/17 22:00,6.21,4.6,250,64.91,24,
OBBI,11/15/17 22:30,6.21,4.6,250,64.91,24,
OBBI,11/15/17 23:00,6.21,4.6,250,60.9,24,
OBBI,11/15/17 23:30,6.21,3.45,240,57.12,24,
OBBI,11/16/17 0:00,6.21,4.6,250,57.12,24,
OBBI,11/16/17 0:30,6.21,4.6,250,60.67,23,
OBBI,11/16/17 1:00,6.21,3.45,250,64.69,23,
OBBI,11/16/17 1:30,6.21,3.45,260,68.94,23,
OBBI,11/16/17 2:00,6.21,4.6,270,64.69,23,
OBBI,11/16/17 2:30,6.21,4.6,270,60.67,23,
OBBI,11/16/17 3:00,6.21,4.6,270,64.69,23,
OBBI,11/16/17 3:30,6.21,4.6,270,64.69,23,
OBBI,11/16/17 4:00,6.21,5.75,270,57.12,24,
OBBI,11/16/17 4:30,6.21,8.05,270,57.12,24,
OBBI,11/16/17 5:00,6.21,6.9,270,50.43,25,
OBBI,11/16/17 5:30,6.21,8.05,280,50.43,25,
OBBI,11/16/17 6:00,6.21,8.05,270,47.25,25,
OBBI,11/16/17 6:30,6.21,9.2,260,47.52,26,
OBBI,11/16/17 7:00,6.21,9.2,270,50.69,26,
OBBI,11/16/17 7:30,6.21,9.2,280,47.79,27,
OBBI,11/16/17 8:00,6.21,9.2,270,50.69,26,
OBBI,11/16/17 8:30,6.21,11.5,300,47.79,27,
OBBI,11/16/17 9:00,6.21,12.65,300,47.52,26,
OBBI,11/16/17 9:30,6.21,11.5,300,44.8,27,
OBBI,11/16/17 10:00,6.21,12.65,300,41.97,27,
OBBI,11/16/17 10:30,6.21,13.8,320,41.97,27,
OBBI,11/16/17 11:00,6.21,13.8,320,41.97,27,
OBBI,11/16/17 11:30,6.21,11.5,320,44.8,27,
OBBI,11/16/17 12:00,6.21,11.5,320,47.79,27,
OBBI,11/16/17 12:30,6.21,11.5,320,47.79,27,
OBBI,11/16/17 13:00,6.21,9.2,340,54.05,26,
OBBI,11/16/17 13:30,6.21,8.05,330,54.05,26,
OBBI,11/16/17 14:00,6.21,6.9,310,57.6,26,
OBBI,11/16/17 14:30,6.21,6.9,310,61.13,25,
OBBI,11/16/17 15:00,6.21,6.9,330,61.13,25,
OBBI,11/16/17 15:30,6.21,5.75,310,57.36,25,
OBBI,11/16/17 16:00,6.21,6.9,310,61.13,25,
OBBI,11/16/17 16:30,6.21,6.9,310,61.13,25,
OBBI,11/16/17 17:00,6.21,5.75,310,65.12,25,
OBBI,11/16/17 17:30,6.21,5.75,310,69.33,25,
OBBI,11/16/17 18:00,6.21,6.9,300,69.33,25,
OBBI,11/16/17 18:30,6.21,4.6,280,69.33,25,
OBBI,11/16/17 19:00,6.21,9.2,300,69.33,25,
OBBI,11/16/17 19:30,6.21,8.05,300,69.33,25,
OBBI,11/16/17 20:00,6.21,8.05,310,78.34,24,
OBBI,11/16/17 20:30,6.21,8.05,300,73.61,24,
OBBI,11/16/17 21:00,6.21,8.05,300,73.61,24,
OBBI,11/16/17 21:30,6.21,5.75,270,69.33,25,
OBBI,11/16/17 22:00,6.21,5.75,310,69.33,25,
OBBI,11/16/17 22:30,6.21,4.6,270,78.34,24,
OBBI,11/16/17 23:00,6.21,5.75,270,73.61,24,
OBBI,11/16/17 23:30,6.21,4.6,280,69.14,24,
OBBI,11/17/17 0:00,6.21,4.6,280,69.14,24,
OBBI,11/17/17 0:30,6.21,4.6,280,69.14,24,
OBBI,11/17/17 1:00,6.21,6.9,280,73.61,24,
OBBI,11/17/17 1:30,6.21,6.9,280,73.44,23,
OBBI,11/17/17 2:00,6.21,4.6,270,73.44,23,
OBBI,11/17/17 2:30,6.21,5.75,280,73.44,23,
OBBI,11/17/17 3:00,6.21,5.75,280,73.44,23,
OBBI,11/17/17 3:30,6.21,5.75,280,73.61,24,
OBBI,11/17/17 4:00,6.21,6.9,290,69.14,24,
OBBI,11/17/17 4:30,6.21,8.05,290,73.61,24,
OBBI,11/17/17 5:00,6.21,12.65,300,69.14,24,
OBBI,11/17/17 5:30,6.21,13.8,300,61.13,25,
OBBI,11/17/17 6:00,6.21,12.65,300,61.13,25,
OBBI,11/17/17 6:30,6.21,12.65,310,54.05,26,
OBBI,11/17/17 7:00,6.21,12.65,310,57.6,26,
OBBI,11/17/17 7:30,6.21,11.5,310,54.05,26,
OBBI,11/17/17 8:00,6.21,11.5,310,50.95,27,
OBBI,11/17/17 8:30,6.21,11.5,310,50.95,27,
OBBI,11/17/17 9:00,6.21,10.35,320,50.95,27,
OBBI,11/17/17 9:30,6.21,9.2,310,54.3,27,
OBBI,11/17/17 10:00,6.21,9.2,320,54.3,27,
OBBI,11/17/17 10:30,6.21,10.35,310,51.21,28,
OBBI,11/17/17 11:00,6.21,10.35,320,48.05,28,
OBBI,11/17/17 11:30,6.21,9.2,320,54.3,27,
OBBI,11/17/17 12:00,6.21,9.2,310,57.84,27,
OBBI,11/17/17 12:30,6.21,10.35,320,57.84,27,
OBBI,11/17/17 13:00,6.21,10.35,310,57.84,27,
OBBI,11/17/17 13:30,6.21,8.05,310,57.84,27,
OBBI,11/17/17 14:00,6.21,8.05,300,54.05,26,
OBBI,11/17/17 14:30,6.21,6.9,310,57.6,26,
OBBI,11/17/17 15:00,6.21,3.45,360,57.6,26,
OBBI,11/17/17 15:30,6.21,2.3,M,54.05,26,
OBBI,11/17/17 16:00,6.21,0,0,57.36,25,
OBBI,11/17/17 16:30,6.21,1.15,M,57.36,25,
OBBI,11/17/17 17:00,6.21,2.3,340,57.36,25,
OBBI,11/17/17 17:30,6.21,2.3,320,57.36,25,
OBBI,11/17/17 18:00,6.21,2.3,310,57.36,25,
OBBI,11/17/17 18:30,6.21,4.6,300,61.13,25,
OBBI,11/17/17 19:00,6.21,4.6,320,57.36,25,
OBBI,11/17/17 19:30,6.21,5.75,320,57.12,24,
OBBI,11/17/17 20:00,6.21,5.75,330,50.43,25,
OBBI,11/17/17 20:30,6.21,6.9,320,60.9,24,
OBBI,11/17/17 21:00,6.21,8.05,320,60.9,24,
OBBI,11/17/17 21:30,6.21,6.9,330,60.9,24,
OBBI,11/17/17 22:00,6.21,9.2,320,57.36,25,
OBBI,11/17/17 22:30,6.21,6.9,320,60.9,24,
OBBI,11/17/17 23:00,6.21,8.05,320,57.12,24,
OBBI,11/17/17 23:30,6.21,8.05,320,53.55,24,
OBBI,11/18/17 0:00,6.21,5.75,320,56.88,23,
OBBI,11/18/17 0:30,6.21,5.75,320,56.88,23,
OBBI,11/18/17 1:00,6.21,4.6,310,60.67,23,
OBBI,11/18/17 1:30,6.21,4.6,290,57.12,24,
OBBI,11/18/17 2:00,6.21,6.9,300,56.88,23,
OBBI,11/18/17 2:30,6.21,4.6,290,57.12,24,
OBBI,11/18/17 3:00,6.21,4.6,270,53.55,24,
OBBI,11/18/17 3:30,6.21,4.6,270,53.55,24,
OBBI,11/18/17 4:00,6.21,3.45,270,57.12,24,
OBBI,11/18/17 4:30,6.21,4.6,290,53.8,25,
OBBI,11/18/17 5:00,6.21,8.05,300,47.52,26,
OBBI,11/18/17 5:30,6.21,8.05,300,44.8,27,
OBBI,11/18/17 6:00,6.21,8.05,310,44.8,27,
OBBI,11/18/17 6:30,6.21,8.05,300,44.8,27,
OBBI,11/18/17 7:00,6.21,10.35,300,44.8,27,
OBBI,11/18/17 7:30,6.21,10.35,300,41.97,27,
OBBI,11/18/17 8:00,6.21,10.35,310,39.58,28,
OBBI,11/18/17 8:30,6.21,11.5,320,39.58,28,
OBBI,11/18/17 9:00,6.21,10.35,320,37.07,28,
OBBI,11/18/17 9:30,6.21,11.5,320,37.07,28,
OBBI,11/18/17 10:00,6.21,12.65,310,39.58,28,
OBBI,11/18/17 10:30,6.21,12.65,320,37.07,28,
OBBI,11/18/17 11:00,6.21,11.5,330,37.07,28,
OBBI,11/18/17 11:30,6.21,11.5,340,34.69,28,
OBBI,11/18/17 12:00,6.21,11.5,350,39.3,27,
OBBI,11/18/17 12:30,6.21,10.35,350,39.3,27,
OBBI,11/18/17 13:00,6.21,9.2,350,41.97,27,
OBBI,11/18/17 13:30,6.21,9.2,360,41.97,27,
OBBI,11/18/17 14:00,6.21,6.9,360,44.52,26,
OBBI,11/18/17 14:30,6.21,6.9,350,47.52,26,
OBBI,11/18/17 15:00,6.21,6.9,350,47.52,26,
OBBI,11/18/17 15:30,6.21,5.75,350,50.43,25,
OBBI,11/18/17 16:00,6.21,6.9,20,47.52,26,
OBBI,11/18/17 16:30,6.21,6.9,20,47.52,26,
OBBI,11/18/17 17:00,6.21,4.6,10,53.8,25,
OBBI,11/18/17 17:30,6.21,5.75,10,50.69,26,
OBBI,11/18/17 18:00,6.21,5.75,20,53.8,25,
OBBI,11/18/17 18:30,6.21,5.75,20,53.8,25,
OBBI,11/18/17 19:00,6.21,5.75,30,54.05,26,
OBBI,11/18/17 19:30,6.21,4.6,40,57.36,25,
OBBI,11/18/17 20:00,6.21,4.6,40,57.36,25,
OBBI,11/18/17 20:30,6.21,4.6,40,61.13,25,
OBBI,11/18/17 21:00,6.21,4.6,40,61.13,25,
OBBI,11/18/17 21:30,6.21,4.6,60,61.13,25,
OBBI,11/18/17 22:00,6.21,4.6,50,65.12,25,
OBBI,11/18/17 22:30,6.21,3.45,50,65.12,25,
OBBI,11/18/17 23:00,6.21,3.45,50,65.12,25,
OBBI,11/18/17 23:30,6.21,2.3,M,69.14,24,
OBBI,11/19/17 0:00,6.21,2.3,20,64.91,24,
OBBI,11/19/17 0:30,6.21,2.3,M,64.91,24,
OBBI,11/19/17 1:00,6.21,2.3,M,68.94,23,
OBBI,11/19/17 1:30,6.21,2.3,M,68.94,23,
OBBI,11/19/17 2:00,6.21,1.15,M,68.94,23,
OBBI,11/19/17 2:30,6.21,1.15,20,68.94,23,
OBBI,11/19/17 3:00,6.21,2.3,50,73.44,23,
OBBI,11/19/17 3:30,6.21,2.3,M,69.14,24,
OBBI,11/19/17 4:00,6.21,1.15,M,69.14,24,
OBBI,11/19/17 4:30,6.21,1.15,M,61.36,26,
OBBI,11/19/17 5:00,6.21,4.6,50,57.84,27,
OBBI,11/19/17 5:30,6.21,5.75,50,54.3,27,
OBBI,11/19/17 6:00,6.21,6.9,70,54.3,27,
OBBI,11/19/17 6:30,6.21,5.75,40,54.55,28,
OBBI,11/19/17 7:00,6.21,6.9,50,57.84,27,
OBBI,11/19/17 7:30,6.21,6.9,50,51.21,28,
OBBI,11/19/17 8:00,6.21,8.05,40,51.21,28,
OBBI,11/19/17 8:30,6.21,8.05,50,51.21,28,
OBBI,11/19/17 9:00,6.21,9.2,50,51.21,28,
OBBI,11/19/17 9:30,6.21,9.2,40,51.47,29,
OBBI,11/19/17 10:00,6.21,10.35,40,51.21,28,
OBBI,11/19/17 10:30,6.21,10.35,50,54.55,28,
OBBI,11/19/17 11:00,6.21,10.35,30,54.55,28,
OBBI,11/19/17 11:30,6.21,10.35,40,54.55,28,
OBBI,11/19/17 12:00,6.21,11.5,40,61.58,27,
OBBI,11/19/17 12:30,6.21,10.35,40,61.58,27,
OBBI,11/19/17 13:00,6.21,10.35,40,61.58,27,
OBBI,11/19/17 13:30,6.21,9.2,40,57.84,27,
OBBI,11/19/17 14:00,6.21,8.05,60,65.54,27,
OBBI,11/19/17 14:30,6.21,8.05,70,69.52,26,
OBBI,11/19/17 15:00,6.21,4.6,60,65.33,26,
OBBI,11/19/17 15:30,6.21,4.6,80,69.52,26,
OBBI,11/19/17 16:00,6.21,4.6,80,73.95,26,
OBBI,11/19/17 16:30,6.21,3.45,80,73.95,26,
OBBI,11/19/17 17:00,6.21,4.6,50,73.95,26,
OBBI,11/19/17 17:30,6.21,4.6,50,73.95,26,
OBBI,11/19/17 18:00,6.21,5.75,30,73.95,26,
OBBI,11/19/17 18:30,6.21,4.6,30,69.52,26,
OBBI,11/19/17 19:00,6.21,3.45,350,73.78,25,
OBBI,11/19/17 19:30,6.21,0,0,78.34,24,
OBBI,11/19/17 20:00,6.21,1.15,M,78.48,25,
OBBI,11/19/17 20:30,6.21,1.15,M,78.48,25,
OBBI,11/19/17 21:00,6.21,2.3,M,78.48,25,
OBBI,11/19/17 21:30,6.21,0,0,73.78,25,
OBBI,11/19/17 22:00,6.21,3.45,340,78.34,24,
OBBI,11/19/17 22:30,6.21,3.45,330,78.34,24,
OBBI,11/19/17 23:00,6.21,1.15,M,73.78,25,
OBBI,11/19/17 23:30,6.21,1.15,M,78.34,24,
OBBI,11/20/17 0:00,6.21,1.15,130,73.61,24,
OBBI,11/20/17 0:30,6.21,2.3,200,73.61,24,
OBBI,11/20/17 1:00,6.21,3.45,210,83.32,24,
OBBI,11/20/17 1:30,6.21,4.6,240,78.34,24,
OBBI,11/20/17 2:00,6.21,2.3,M,78.34,24,
OBBI,11/20/17 2:30,6.21,0,0,83.21,23,
OBBI,11/20/17 3:00,6.21,2.3,M,78.34,24,
OBBI,11/20/17 3:30,6.21,2.3,250,73.61,24,
OBBI,11/20/17 4:00,6.21,2.3,M,78.19,23,
OBBI,11/20/17 4:30,6.21,2.3,330,73.78,25,
OBBI,11/20/17 5:00,6.21,3.45,140,61.36,26,
OBBI,11/20/17 5:30,6.21,4.6,150,57.84,27,
OBBI,11/20/17 6:00,6.21,5.75,170,57.84,27,
OBBI,11/20/17 6:30,6.21,5.75,160,57.84,27,
OBBI,11/20/17 7:00,6.21,5.75,M,51.21,28,
OBBI,11/20/17 7:30,6.21,5.75,200,48.32,29,
OBBI,11/20/17 8:00,6.21,5.75,170,42.52,29,
OBBI,11/20/17 8:30,6.21,6.9,190,42.52,29,
OBBI,11/20/17 9:00,6.21,5.75,180,40.14,30,
OBBI,11/20/17 9:30,6.21,6.9,140,37.35,29,
OBBI,11/20/17 10:00,6.21,4.6,160,40.41,31,
OBBI,11/20/17 10:30,6.21,6.9,160,35.25,30,
OBBI,11/20/17 11:00,6.21,12.65,110,54.55,28,
OBBI,11/20/17 11:30,6.21,9.2,140,39.86,29,
OBBI,11/20/17 12:00,6.21,12.65,110,48.05,28,
OBBI,11/20/17 12:30,6.21,6.9,180,39.86,29,
OBBI,11/20/17 13:00,6.21,6.9,150,32.73,29,
OBBI,11/20/17 13:30,6.21,6.9,120,39.58,28,
OBBI,11/20/17 14:00,6.21,4.6,120,39.3,27,
OBBI,11/20/17 14:30,6.21,4.6,120,44.8,27,
OBBI,11/20/17 15:00,6.21,3.45,110,39.3,27,
OBBI,11/20/17 15:30,6.21,9.2,100,61.36,26,
OBBI,11/20/17 16:00,6.21,13.8,110,61.36,26,
OBBI,11/20/17 16:30,6.21,13.8,110,61.36,26,
OBBI,11/20/17 17:00,6.21,13.8,120,57.6,26,
OBBI,11/20/17 17:30,6.21,14.95,110,57.6,26,
OBBI,11/20/17 18:00,6.21,12.65,120,61.36,26,
OBBI,11/20/17 18:30,6.21,13.8,120,61.36,26,
OBBI,11/20/17 19:00,6.21,12.65,130,61.36,26,
OBBI,11/20/17 19:30,6.21,10.35,130,57.6,26,
OBBI,11/20/17 20:00,6.21,10.35,130,61.36,26,
OBBI,11/20/17 20:30,6.21,10.35,130,61.36,26,
OBBI,11/20/17 21:00,6.21,10.35,130,61.36,26,
OBBI,11/20/17 21:30,6.21,9.2,130,61.36,26,
OBBI,11/20/17 22:00,6.21,10.35,130,61.36,26,
OBBI,11/20/17 22:30,6.21,12.65,120,65.33,26,
OBBI,11/20/17 23:00,6.21,12.65,120,65.33,26,
OBBI,11/20/17 23:30,6.21,12.65,130,65.33,26,
OBBI,11/21/17 0:00,6.21,10.35,130,61.36,26,
OBBI,11/21/17 0:30,6.21,10.35,130,61.36,26,
OBBI,11/21/17 1:00,6.21,9.2,130,69.33,25,
OBBI,11/21/17 1:30,6.21,9.2,130,61.36,26,
OBBI,11/21/17 2:00,6.21,10.35,130,61.36,26,
OBBI,11/21/17 2:30,6.21,8.05,140,61.36,26,
OBBI,11/21/17 3:00,6.21,9.2,140,61.36,26,
OBBI,11/21/17 3:30,6.21,8.05,150,65.33,26,
OBBI,11/21/17 4:00,6.21,4.6,160,61.36,26,
OBBI,11/21/17 4:30,6.21,8.05,150,65.33,26,
OBBI,11/21/17 5:00,6.21,8.05,160,65.33,26,
OBBI,11/21/17 5:30,6.21,10.35,150,61.58,27,
OBBI,11/21/17 6:00,6.21,11.5,160,57.84,27,
OBBI,11/21/17 6:30,6.21,12.65,160,54.55,28,
OBBI,11/21/17 7:00,6.21,11.5,150,54.55,28,
OBBI,11/21/17 7:30,6.21,10.35,150,51.21,28,
OBBI,11/21/17 8:00,6.21,12.65,150,48.32,29,
OBBI,11/21/17 8:30,6.21,11.5,170,54.55,28,
OBBI,11/21/17 9:00,6.21,10.35,180,54.55,28,
OBBI,11/21/17 9:30,6.21,10.35,180,51.21,28,
OBBI,11/21/17 10:00,6.21,9.2,180,57.84,27,
OBBI,11/21/17 10:30,6.21,9.2,190,54.3,27,
OBBI,11/21/17 11:00,6.21,6.9,190,51.21,28,
OBBI,11/21/17 11:30,6.21,6.9,180,39.58,28,
OBBI,11/21/17 12:00,6.21,5.75,180,32.73,29,
OBBI,11/21/17 12:30,6.21,5.75,180,37.07,28,
OBBI,11/21/17 13:00,6.21,4.6,180,32.46,28,
OBBI,11/21/17 13:30,6.21,3.45,190,32.46,28,
OBBI,11/21/17 14:00,6.21,2.3,M,32.46,28,
OBBI,11/21/17 14:30,6.21,4.6,120,34.69,28,
OBBI,11/21/17 15:00,6.21,4.6,120,34.41,27,
OBBI,11/21/17 15:30,6.21,8.05,100,65.33,26,
OBBI,11/21/17 16:00,6.21,10.35,90,65.33,26,
OBBI,11/21/17 16:30,6.21,10.35,100,65.33,26,
OBBI,11/21/17 17:00,6.21,12.65,100,57.6,26,
OBBI,11/21/17 17:30,6.21,8.05,120,57.6,26,
OBBI,11/21/17 18:00,6.21,9.2,130,54.05,26,
OBBI,11/21/17 18:30,6.21,8.05,130,47.52,26,
OBBI,11/21/17 19:00,6.21,9.2,130,54.05,26,
OBBI,11/21/17 19:30,6.21,8.05,130,57.6,26,
OBBI,11/21/17 20:00,6.21,8.05,140,54.05,26,
OBBI,11/21/17 20:30,6.21,8.05,140,57.6,26,
OBBI,11/21/17 21:00,6.21,9.2,130,57.6,26,
OBBI,11/21/17 21:30,6.21,8.05,140,54.05,26,
OBBI,11/21/17 22:00,6.21,5.75,170,54.05,26,
OBBI,11/21/17 22:30,6.21,6.9,160,50.69,26,
OBBI,11/21/17 23:00,6.21,9.2,160,54.05,26,
OBBI,11/21/17 23:30,6.21,9.2,160,54.05,26,
OBBI,11/22/17 0:00,6.21,11.5,160,57.6,26,
OBBI,11/22/17 0:30,6.21,10.35,160,57.6,26,
OBBI,11/22/17 1:00,6.21,10.35,160,57.6,26,
OBBI,11/22/17 1:30,6.21,6.9,160,61.36,26,
OBBI,11/22/17 2:00,6.21,6.9,160,69.33,25,
OBBI,11/22/17 2:30,6.21,8.05,160,65.12,25,
OBBI,11/22/17 3:00,6.21,5.75,170,69.33,25,
OBBI,11/22/17 3:30,6.21,6.9,180,69.33,25,
OBBI,11/22/17 4:00,6.21,8.05,190,57.6,26,
OBBI,11/22/17 4:30,6.21,5.75,180,57.6,26,
OBBI,11/22/17 5:00,6.21,8.05,190,47.79,27,
OBBI,11/22/17 5:30,6.21,11.5,190,39.3,27,
OBBI,11/22/17 6:00,6.21,9.2,190,36.79,27,
OBBI,11/22/17 6:30,6.21,8.05,200,32.18,27,
