station,time,temp,relh,wd,ws,visibility
OKBK,7/8/17 16:00,98.6,47.45,150,11,4.35
OKBK,7/8/17 17:00,96.8,59.92,140,10,6.21
OKBK,7/8/17 18:00,95,67.14,140,10,6.21
OKBK,7/8/17 19:00,93.2,70.99,150,8,3.11
OKBK,7/8/17 20:00,91.4,79.58,150,5,3.11
OKBK,7/8/17 21:00,89.6,84.2,0,0,2.8
OKBK,7/8/17 22:00,91.4,79.58,50,4,3.11
OKBK,7/8/17 23:00,87.8,89.13,160,3,3.11
OKBK,7/9/17 0:00,89.6,89.21,110,4,3.11
OKBK,7/9/17 1:00,87.8,89.13,140,6,2.8
OKBK,7/9/17 2:00,87.8,89.13,130,5,1.86
OKBK,7/9/17 3:00,89.6,84.2,130,4,1.86
OKBK,7/9/17 4:00,93.2,75.24,130,7,2.17
OKBK,7/9/17 5:00,98.6,56.72,160,6,2.49
OKBK,7/9/17 6:00,107.6,26.7,160,13,3.11
OKBK,7/9/17 7:00,111.2,22.58,140,13,3.11
OKBK,7/9/17 8:00,113,16.61,130,15,3.11
OKBK,7/9/17 9:00,107.6,34.15,120,13,3.11
OKBK,7/9/17 10:00,109.4,26.96,130,13,2.49
OKBK,7/9/17 11:00,109.4,26.96,120,11,2.49
OKBK,7/9/17 12:00,109.4,26.96,120,11,2.49
OKBK,7/9/17 12:59,104,40.34,110,9,2.49
OKBK,7/9/17 14:00,100.4,44.94,110,10,2.49
OKBK,7/9/17 15:00,98.6,47.45,110,11,2.49
OKBK,7/9/17 16:00,96.8,53.22,130,7,2.49
OKBK,7/9/17 17:00,95,63.32,170,7,3.11
OKBK,7/9/17 18:00,93.2,66.95,180,5,3.11
OKBK,7/9/17 19:00,91.4,70.81,110,3,3.11
OKBK,7/9/17 20:00,89.6,74.93,0,0,3.11
OKBK,7/9/17 21:00,89.6,74.93,0,0,3.11
OKBK,7/9/17 22:00,89.6,74.93,0,0,3.11
OKBK,7/9/17 23:00,89.6,84.2,120,3,2.8
OKBK,7/10/17 0:00,86,83.99,190,4,2.8
OKBK,7/10/17 1:00,84.2,83.88,210,5,2.8
OKBK,7/10/17 2:00,84.2,88.98,190,3,1.86
OKBK,7/10/17 3:00,82.4,100,220,3,0.62
OKBK,7/10/17 4:00,89.6,84.2,200,6,1.86
OKBK,7/10/17 5:00,98.6,50.38,220,8,3.11
OKBK,7/10/17 6:00,107.6,25.08,200,9,3.73
OKBK,7/10/17 7:00,111.2,17.49,220,6,3.73
OKBK,7/10/17 8:00,116.6,13.15,220,4,3.73
OKBK,7/10/17 9:00,116.6,13.15,30,4,3.73
OKBK,7/10/17 10:00,118.4,11.7,290,5,3.73
OKBK,7/10/17 11:00,114.8,20.36,50,11,3.73
OKBK,7/10/17 12:00,116.6,18.16,60,10,3.73
OKBK,7/10/17 13:00,116.6,14.98,80,10,4.35
OKBK,7/10/17 14:00,114.8,14.78,120,8,4.35
OKBK,7/10/17 15:00,113,16.61,110,7,4.35
OKBK,7/10/17 16:00,105.8,31.87,140,6,3.73
OKBK,7/10/17 17:00,102.2,40.08,170,4,4.35
OKBK,7/10/17 18:00,100.4,42.3,200,8,4.35
OKBK,7/10/17 19:00,100.4,42.3,190,5,4.35
OKBK,7/10/17 20:00,98.6,44.67,180,5,4.35
OKBK,7/10/17 21:00,95,49.87,200,3,4.35
OKBK,7/10/17 22:00,93.2,49.62,210,3,4.35
OKBK,7/10/17 23:00,98.6,28.9,300,6,4.35
OKBK,7/11/17 0:00,95,30.26,280,7,4.35
OKBK,7/11/17 1:00,100.4,16.15,320,8,6.21
OKBK,7/11/17 2:00,93.2,20.13,290,7,4.35
OKBK,7/11/17 3:00,95,17.78,270,4,4.35
OKBK,7/11/17 4:00,100.4,16.15,340,10,4.35
OKBK,7/11/17 6:00,107.6,12.18,340,13,4.35
OKBK,7/11/17 7:00,111.2,10.96,350,15,4.35
OKBK,7/11/17 8:00,114.8,9.89,350,14,4.35
OKBK,7/11/17 9:00,120.2,9.09,340,14,4.35
OKBK,7/11/17 10:00,122,9.25,360,16,3.73
OKBK,7/11/17 11:00,123.8,8.8,360,16,4.35
OKBK,7/11/17 12:00,123.8,8.8,360,16,4.35
OKBK,7/11/17 13:00,123.8,8.23,350,15,4.35
OKBK,7/11/17 14:00,122,9.25,350,15,4.35
OKBK,7/11/17 15:00,120.2,9.73,350,13,4.35
OKBK,7/11/17 16:00,116.6,9.39,350,17,4.35
OKBK,7/11/17 17:00,114.8,10.59,340,16,4.35
OKBK,7/11/17 18:00,111.2,11.74,340,17,3.11
OKBK,7/11/17 19:00,107.6,12.18,340,16,4.35
OKBK,7/11/17 20:00,105.8,13.75,340,19,6.21
OKBK,7/11/17 21:00,105.8,13.75,340,22,6.21
OKBK,7/11/17 22:00,104,14.5,350,21,4.35
OKBK,7/11/17 23:00,102.2,13.34,340,24,4.35
OKBK,7/12/17 0:00,102.2,14.29,340,24,4.35
OKBK,7/12/17 1:00,100.4,15.08,340,21,4.35
OKBK,7/12/17 2:00,98.6,15.93,340,20,4.35
OKBK,7/12/17 3:00,98.6,15.93,340,18,4.35
OKBK,7/12/17 4:00,100.4,15.08,340,19,4.35
OKBK,7/12/17 5:00,104,14.5,340,18,4.97
OKBK,7/12/17 6:00,107.6,13.04,350,18,4.97
OKBK,7/12/17 7:00,113,11.15,350,18,4.97
OKBK,7/12/17 8:00,114.8,9.23,340,21,4.97
OKBK,7/12/17 9:00,116.6,7.63,340,21,4.97
OKBK,7/12/17 10:00,118.4,8.33,340,22,3.73
OKBK,7/12/17 11:00,118.4,8.93,340,22,1.24
OKBK,7/12/17 12:00,118.4,8.33,340,22,1.24
OKBK,7/12/17 13:00,116.6,9.39,340,22,1.86
OKBK,7/12/17 14:00,116.6,8.77,340,22,1.86
OKBK,7/12/17 15:00,113,9.72,330,19,2.17
OKBK,7/12/17 16:00,111.2,10.96,340,17,2.49
OKBK,7/12/17 17:00,109.4,11.55,340,15,4.35
OKBK,7/12/17 18:00,107.6,11.37,330,13,6.21
OKBK,7/12/17 19:00,107.6,11.37,320,13,6.21
OKBK,7/12/17 20:00,105.8,11.98,320,12,6.21
OKBK,7/12/17 21:00,105.8,11.98,320,13,6.21
OKBK,7/12/17 22:00,102.2,12.44,310,10,6.21
OKBK,7/12/17 23:00,98.6,13.87,300,8,6.21
OKBK,7/13/17 0:00,93.2,16.37,280,4,6.21
OKBK,7/13/17 1:00,91.4,16.15,250,3,6.21
OKBK,7/13/17 2:00,93.2,16.37,280,11,6.21
OKBK,7/13/17 3:00,95,15.49,300,4,6.21
OKBK,7/13/17 4:00,100.4,13.14,320,6,4.97
OKBK,7/13/17 5:00,105.8,10.43,340,13,4.97
OKBK,7/13/17 6:00,109.4,9.38,330,10,4.97
OKBK,7/13/17 7:00,113,8.45,340,12,3.73
OKBK,7/13/17 8:00,114.8,8.61,330,14,3.73
OKBK,7/13/17 9:00,118.4,7.78,310,13,3.73
OKBK,7/13/17 10:00,120.2,7.39,330,13,4.35
OKBK,7/13/17 11:00,120.2,7.39,330,18,4.97
OKBK,7/13/17 12:00,120.2,7.39,330,14,4.97
OKBK,7/13/17 13:00,118.4,7.78,330,13,6.21
OKBK,7/13/17 14:00,116.6,7.63,350,14,6.21
OKBK,7/13/17 15:00,114.8,8.03,320,13,6.21
OKBK,7/13/17 16:00,113,9.07,360,8,6.21
OKBK,7/13/17 17:00,111.2,8.9,360,8,6.21
OKBK,7/13/17 18:00,111.2,8.3,360,9,6.21
OKBK,7/13/17 19:00,109.4,9.38,10,8,6.21
OKBK,7/13/17 20:00,105.8,9.72,70,3,6.21
OKBK,7/13/17 21:00,100.4,11.41,170,4,6.21
OKBK,7/13/17 22:00,100.4,13.14,130,4,4.35
OKBK,7/13/17 23:00,102.2,18.72,110,4,4.35
OKBK,7/14/17 0:00,96.8,18.02,0,0,4.35
OKBK,7/14/17 1:00,96.8,16.83,0,0,4.35
OKBK,7/14/17 2:00,95,16.6,220,4,3.73
OKBK,7/14/17 3:00,93.2,17.55,0,0,3.11
OKBK,7/14/17 4:00,98.6,13.87,0,0,3.11
OKBK,7/14/17 5:00,104,11.79,200,5,3.11
OKBK,7/14/17 6:00,109.4,10.78,120,3,4.35
OKBK,7/14/17 7:00,113,9.72,50,3,4.35
OKBK,7/14/17 8:00,114.8,8.03,50,5,6.21
OKBK,7/14/17 9:00,116.6,7.63,110,5,6.21
OKBK,7/14/17 10:00,114.8,7.48,120,5,6.21
OKBK,7/14/17 11:00,114.8,7.48,260,5,6.21
OKBK,7/14/17 12:00,116.6,7.11,70,6,6.21
OKBK,7/14/17 13:00,114.8,8.03,70,5,6.21
OKBK,7/14/17 14:00,113,8.45,70,5,6.21
OKBK,7/14/17 15:00,109.4,10.78,100,7,6.21
OKBK,7/14/17 16:00,107.6,11.37,110,5,6.21
OKBK,7/14/17 17:00,105.8,11.18,110,3,6.21
OKBK,7/14/17 18:00,102.2,12.44,120,3,6.21
OKBK,7/14/17 19:00,102.2,13.34,80,5,6.21
OKBK,7/14/17 20:00,96.8,13.66,200,4,6.21
OKBK,7/14/17 21:00,96.8,14.66,0,0,6.21
OKBK,7/14/17 22:00,95,15.49,230,4,6.21
OKBK,7/14/17 23:00,95,17.78,0,0,6.21
OKBK,7/15/17 0:00,93.2,17.55,260,3,6.21
OKBK,7/15/17 1:00,91.4,18.56,230,4,4.35
OKBK,7/15/17 2:00,91.4,18.56,0,0,3.73
OKBK,7/15/17 3:00,91.4,19.89,200,3,3.11
OKBK,7/15/17 4:00,96.8,18.02,0,0,2.8
OKBK,7/15/17 5:00,100.4,18.48,0,0,2.49
OKBK,7/15/17 6:00,109.4,11.55,0,0,4.35
OKBK,7/15/17 7:00,111.2,10.96,60,3,4.35
OKBK,7/15/17 8:00,111.2,10.96,100,7,4.97
OKBK,7/15/17 9:00,113,10.41,120,9,4.97
OKBK,7/15/17 10:00,114.8,10.59,130,6,4.97
OKBK,7/15/17 11:00,113,11.15,130,9,4.35
OKBK,7/15/17 12:00,113,11.93,110,8,6.21
OKBK,7/15/17 13:00,111.2,19.89,120,9,6.21
OKBK,7/15/17 14:00,104,42.83,140,5,6.21
OKBK,7/15/17 15:00,104,40.34,120,5,6.21
OKBK,7/15/17 16:00,102.2,40.08,160,8,4.97
OKBK,7/15/17 17:00,100.4,47.71,160,5,4.97
OKBK,7/15/17 18:00,100.4,47.71,170,4,4.97
OKBK,7/15/17 19:00,96.8,53.22,0,0,4.35
OKBK,7/15/17 20:00,95,52.98,190,3,4.35
OKBK,7/15/17 21:00,93.2,59.47,0,0,4.35
OKBK,7/15/17 22:00,95,56.25,0,0,4.35
OKBK,7/15/17 23:00,93.2,59.47,240,3,4.35
OKBK,7/16/17 0:00,93.2,46.67,0,0,4.35
OKBK,7/16/17 1:00,93.2,34.11,270,4,4.35
OKBK,7/16/17 2:00,93.2,31.99,0,0,3.73
OKBK,7/16/17 3:00,93.2,28.1,0,0,3.11
OKBK,7/16/17 4:00,96.8,25.15,230,3,3.11
OKBK,7/16/17 5:00,102.2,21.36,0,0,3.11
OKBK,7/16/17 6:00,105.8,15.73,340,6,3.73
OKBK,7/16/17 7:00,111.2,12.56,340,6,3.73
OKBK,7/16/17 8:00,114.8,10.59,20,6,3.73
OKBK,7/16/17 9:00,118.4,9.56,20,7,4.35
OKBK,7/16/17 10:00,120.2,7.92,20,10,4.97
OKBK,7/16/17 11:00,118.4,12.5,40,12,4.35
OKBK,7/16/17 12:00,114.8,14.78,30,9,4.97
OKBK,7/16/17 13:00,114.8,13.84,110,9,4.97
OKBK,7/16/17 14:00,113,11.93,110,8,4.97
OKBK,7/16/17 15:00,113,12.76,140,7,4.97
OKBK,7/16/17 16:00,109.4,12.37,150,6,4.97
OKBK,7/16/17 17:00,104,13.54,180,5,6.21
OKBK,7/16/17 18:00,102.2,13.34,210,3,6.21
OKBK,7/16/17 19:00,100.4,14.08,290,4,6.21
OKBK,7/16/17 20:00,100.4,14.08,320,3,6.21
OKBK,7/16/17 21:00,96.8,16.83,0,0,6.21
OKBK,7/16/17 22:00,96.8,16.83,290,3,6.21
OKBK,7/16/17 23:00,95,16.6,0,0,6.21
OKBK,7/17/17 0:00,98.6,14.87,320,8,6.21
OKBK,7/17/17 1:00,102.2,15.3,340,10,6.21
OKBK,7/17/17 2:00,96.8,16.83,310,7,3.73
OKBK,7/17/17 3:00,98.6,13.87,310,7,3.73
OKBK,7/17/17 4:00,98.6,13.87,260,4,3.73
OKBK,7/17/17 5:00,105.8,11.98,320,6,4.35
OKBK,7/17/17 6:00,109.4,10.78,340,11,4.35
OKBK,7/17/17 7:00,111.2,10.96,340,12,4.35
OKBK,7/17/17 8:00,116.6,9.39,350,9,4.97
OKBK,7/17/17 9:00,118.4,7.25,360,11,6.21
OKBK,7/17/17 10:00,120.2,7.39,350,12,6.21
OKBK,7/17/17 11:00,120.2,7.39,350,13,6.21
OKBK,7/17/17 12:00,120.2,7.92,340,18,6.21
OKBK,7/17/17 13:00,120.2,6.89,330,17,4.97
OKBK,7/17/17 14:00,118.4,8.33,340,15,4.35
OKBK,7/17/17 15:00,116.6,9.39,350,14,3.73
OKBK,7/17/17 16:00,114.8,9.23,340,13,2.49
OKBK,7/17/17 17:00,113,9.07,330,10,4.97
OKBK,7/17/17 18:00,111.2,7.73,310,9,6.21
OKBK,7/17/17 19:00,102.2,10.07,270,6,4.35
OKBK,7/17/17 20:00,107.6,8.58,310,14,4.35
OKBK,7/17/17 21:00,104,8.88,310,8,4.35
OKBK,7/17/17 22:00,98.6,11.23,290,7,4.35
OKBK,7/17/17 23:00,102.2,10.81,320,14,4.35
OKBK,7/18/17 0:00,100.4,11.41,320,12,6.21
OKBK,7/18/17 1:00,98.6,14.87,340,13,6.21
OKBK,7/18/17 2:00,96.8,19.28,350,12,4.35
OKBK,7/18/17 3:00,96.8,19.28,340,8,4.35
OKBK,7/18/17 4:00,98.6,18.25,340,11,4.35
OKBK,7/18/17 5:00,102.2,16.37,340,12,4.97
OKBK,7/18/17 6:00,104,13.54,350,12,4.97
OKBK,7/18/17 7:00,107.6,13.04,20,9,4.97
OKBK,7/18/17 8:00,111.2,10.96,20,7,4.97
OKBK,7/18/17 9:00,113,11.93,90,5,4.35
OKBK,7/18/17 10:00,114.8,10.59,230,4,4.35
OKBK,7/18/17 11:00,114.8,9.23,80,9,4.97
OKBK,7/18/17 12:00,113,11.15,90,9,4.97
OKBK,7/18/17 13:00,113,11.15,90,9,4.97
OKBK,7/18/17 14:00,113,10.41,120,7,4.97
OKBK,7/18/17 15:00,111.2,9.55,150,5,4.97
OKBK,7/18/17 16:00,107.6,10.6,180,3,6.21
OKBK,7/18/17 17:00,104,11,0,0,6.21
OKBK,7/18/17 18:00,100.4,12.25,270,3,6.21
OKBK,7/18/17 19:00,96.8,13.66,260,5,3.73
OKBK,7/18/17 20:00,95,14.44,230,4,4.35
OKBK,7/18/17 21:00,95,14.44,250,3,4.35
OKBK,7/18/17 22:00,93.2,15.27,170,7,4.35
OKBK,7/18/17 23:00,89.6,17.09,210,4,6.21
OKBK,7/19/17 0:00,95,19.04,90,11,6.21
OKBK,7/19/17 1:00,95,30.26,0,0,6.21
OKBK,7/19/17 2:00,91.4,29.72,150,7,3.11
OKBK,7/19/17 3:00,93.2,36.35,150,7,3.73
OKBK,7/19/17 4:00,96.8,44.41,160,6,4.35
OKBK,7/19/17 5:00,100.4,39.81,170,7,4.35
OKBK,7/19/17 6:00,105.8,26.44,160,9,4.35
OKBK,7/19/17 7:00,113,10.41,130,13,4.35
OKBK,7/19/17 8:00,114.8,10.59,160,10,4.35
OKBK,7/19/17 9:00,116.6,11.51,170,12,4.35
OKBK,7/19/17 10:00,118.4,11.7,200,9,4.35
OKBK,7/19/17 11:00,116.6,12.31,120,14,4.35
OKBK,7/19/17 12:00,111.2,19.89,110,15,4.35
OKBK,7/19/17 13:00,109.4,22.34,110,15,4.35
OKBK,7/19/17 14:00,107.6,20.72,120,18,4.97
OKBK,7/19/17 15:00,107.6,17.04,130,16,4.35
OKBK,7/19/17 16:00,105.8,20.48,130,12,4.35
OKBK,7/19/17 17:00,102.2,22.79,140,10,6.21
OKBK,7/19/17 18:00,98.6,37.17,170,10,6.21
OKBK,7/19/17 19:00,96.8,41.77,180,9,6.21
OKBK,7/19/17 20:00,95,46.93,160,5,6.21
OKBK,7/19/17 21:00,93.2,46.67,290,6,6.21
OKBK,7/19/17 22:00,95,41.5,0,0,6.21
OKBK,7/19/17 23:00,93.2,43.88,100,3,6.21
OKBK,7/20/17 0:00,93.2,43.88,230,6,6.21
OKBK,7/20/17 1:00,89.6,43.34,260,5,6.21
OKBK,7/20/17 2:00,87.8,43.07,240,3,6.21
OKBK,7/20/17 3:00,91.4,40.96,0,0,4.97
OKBK,7/20/17 4:00,96.8,34.66,240,3,4.97
OKBK,7/20/17 5:00,100.4,29.17,240,4,4.35
OKBK,7/20/17 6:00,105.8,17.97,300,6,4.35
OKBK,7/20/17 11:10,118.4,9.56,20,6,4.35
OKBK,7/20/17 12:00,116.6,14.04,40,5,4.35
OKBK,7/20/17 13:00,114.8,12.12,120,7,3.73
OKBK,7/20/17 14:00,113,14.57,110,6,3.11
OKBK,7/20/17 15:00,111.2,13.44,140,6,4.35
OKBK,7/20/17 16:00,107.6,23.54,160,4,3.73
OKBK,7/20/17 17:00,102.2,21.36,220,3,4.97
OKBK,7/20/17 18:00,100.4,24.06,0,0,4.97
OKBK,7/20/17 19:00,98.6,25.41,220,7,4.97
OKBK,7/20/17 20:00,95,30.26,210,3,4.97
OKBK,7/20/17 21:00,102.2,12.44,320,10,6.21
OKBK,7/20/17 22:00,100.4,15.08,330,9,6.21
OKBK,7/20/17 23:00,100.4,16.15,340,12,6.21
OKBK,7/21/17 0:00,98.6,19.52,350,17,6.21
OKBK,7/21/17 1:00,96.8,20.62,350,13,6.21
OKBK,7/21/17 2:00,96.8,19.28,360,9,6.21
OKBK,7/21/17 3:00,96.8,18.02,340,8,6.21
OKBK,7/21/17 4:00,96.8,19.28,360,9,6.21
OKBK,7/21/17 5:00,100.4,17.28,350,12,6.21
OKBK,7/21/17 6:00,104,13.54,350,12,6.21
OKBK,7/21/17 7:00,107.6,12.18,10,9,6.21
OKBK,7/21/17 8:00,109.4,11.55,10,8,6.21
OKBK,7/21/17 9:00,116.6,8.18,10,8,6.21
OKBK,7/21/17 10:00,116.6,8.77,40,6,6.21
OKBK,7/21/17 11:00,120.2,7.92,20,10,4.97
OKBK,7/21/17 12:00,120.2,9.73,30,7,4.97
OKBK,7/21/17 13:00,120.2,6.89,360,6,4.97
OKBK,7/21/17 14:00,116.6,13.15,110,3,4.97
OKBK,7/21/17 15:00,107.6,32.13,110,7,4.97
OKBK,7/21/17 16:00,105.8,21.85,120,7,4.97
OKBK,7/21/17 17:00,102.2,25.93,140,5,4.97
OKBK,7/21/17 18:00,96.8,25.15,230,6,4.97
OKBK,7/21/17 19:00,95,30.26,240,7,4.97
OKBK,7/21/17 20:00,98.6,23.81,0,0,6.21
OKBK,7/21/17 21:00,96.8,23.55,130,5,6.21
OKBK,7/21/17 22:00,89.6,27.56,200,3,6.21
OKBK,7/21/17 23:00,91.4,22.78,250,5,6.21
OKBK,7/22/17 0:00,89.6,17.09,260,6,6.21
OKBK,7/22/17 1:00,91.4,17.32,170,5,6.21
OKBK,7/22/17 2:00,89.6,18.33,0,0,4.35
OKBK,7/22/17 3:00,89.6,21.04,220,3,4.35
OKBK,7/22/17 4:00,95,19.04,250,3,3.73
OKBK,7/22/17 5:00,102.2,15.3,280,5,4.35
OKBK,7/22/17 6:00,105.8,14.71,310,7,6.21
OKBK,7/22/17 7:00,107.6,13.95,330,4,6.21
OKBK,7/22/17 8:00,114.8,12.12,0,0,6.21
OKBK,7/22/17 9:00,114.8,13.84,100,4,6.21
OKBK,7/22/17 10:00,114.8,12.12,130,7,6.21
OKBK,7/22/17 11:00,114.8,12.95,120,6,6.21
OKBK,7/22/17 12:00,118.4,9.56,150,12,6.21
OKBK,7/22/17 13:00,116.6,10.76,120,9,6.21
OKBK,7/22/17 14:00,116.6,10.76,120,7,6.21
OKBK,7/22/17 15:00,107.6,20.72,110,9,6.21
OKBK,7/22/17 16:00,105.8,20.48,120,8,4.35
OKBK,7/22/17 17:00,102.2,31.34,110,7,6.21
OKBK,7/22/17 18:00,98.6,34.93,150,4,6.21
OKBK,7/22/17 19:00,95,34.39,260,5,6.21
OKBK,7/22/17 20:00,91.4,36.08,180,3,6.21
OKBK,7/22/17 21:00,91.4,40.96,160,3,6.21
OKBK,7/22/17 22:00,89.6,46.14,190,5,6.21
OKBK,7/22/17 23:00,89.6,46.14,160,6,6.21
OKBK,7/23/17 0:00,86,48.58,200,4,6.21
OKBK,7/23/17 1:00,86,45.61,220,4,6.21
OKBK,7/23/17 2:00,86,42.8,190,6,6.21
OKBK,7/23/17 3:00,95,26.58,100,4,6.21
OKBK,7/23/17 4:00,98.6,23.81,110,6,6.21
OKBK,7/23/17 5:00,104,20.24,200,5,6.21
OKBK,7/23/17 6:00,107.6,13.95,350,4,6.21
OKBK,7/23/17 7:00,113,13.64,0,0,3.73
OKBK,7/23/17 8:00,114.8,12.95,30,3,4.97
OKBK,7/23/17 9:00,118.4,9.56,210,5,4.97
OKBK,7/23/17 10:00,120.2,8.49,200,5,4.97
OKBK,7/23/17 11:00,123.8,6.69,250,6,4.97
OKBK,7/23/17 12:00,122,7.03,270,7,4.97
OKBK,7/23/17 13:00,120.2,7.39,200,6,4.97
OKBK,7/23/17 14:00,109.4,25.33,90,7,4.35
OKBK,7/23/17 15:00,109.4,19.66,130,13,4.35
OKBK,7/23/17 16:00,105.8,20.48,140,11,4.35
OKBK,7/23/17 17:00,104,21.6,150,10,4.35
OKBK,7/23/17 18:00,100.4,18.48,160,6,4.97
OKBK,7/23/17 19:00,96.8,19.28,170,4,4.97
OKBK,7/23/17 20:00,93.2,20.13,190,4,4.97
OKBK,7/23/17 21:00,93.2,26.31,200,5,4.97
OKBK,7/23/17 22:00,93.2,29.99,350,3,4.97
OKBK,7/23/17 23:00,87.8,33.29,180,3,4.97
OKBK,7/24/17 0:00,87.8,33.29,0,0,6.21
OKBK,7/24/17 1:00,86,33.01,0,0,6.21
OKBK,7/24/17 2:00,84.2,32.73,260,4,4.35
OKBK,7/24/17 3:00,89.6,29.45,330,4,4.35
OKBK,7/24/17 4:00,98.6,23.81,350,7,4.97
OKBK,7/24/17 5:00,102.2,18.72,340,11,4.97
OKBK,7/24/17 6:00,105.8,16.82,350,10,4.97
OKBK,7/24/17 7:00,107.6,15.95,350,8,4.97
OKBK,7/24/17 8:00,111.2,14.36,360,6,4.97
OKBK,7/24/17 9:00,114.8,11.33,350,5,4.97
OKBK,7/24/17 10:00,118.4,10.23,190,4,4.97
OKBK,7/24/17 11:00,118.4,9.56,120,9,6.21
OKBK,7/24/17 12:00,116.6,12.31,110,8,6.21
OKBK,7/24/17 13:00,113,18.89,250,5,6.21
OKBK,7/24/17 14:00,109.4,28.68,110,9,6.21
OKBK,7/24/17 15:00,109.4,19.66,130,9,6.21
OKBK,7/24/17 16:00,105.8,24.82,130,5,6.21
OKBK,7/24/17 17:00,102.2,25.93,150,4,6.21
OKBK,7/24/17 18:00,96.8,26.84,210,3,6.21
OKBK,7/24/17 19:00,96.8,28.63,0,0,6.21
OKBK,7/24/17 20:00,95,28.37,250,5,4.35
OKBK,7/24/17 21:00,105.8,16.82,340,11,6.21
OKBK,7/24/17 22:00,105.8,16.82,350,12,6.21
OKBK,7/24/17 23:00,102.2,20,340,14,6.21
OKBK,7/25/17 0:00,102.2,18.72,360,12,6.21
OKBK,7/25/17 1:00,98.6,22.29,10,8,6.21
OKBK,7/25/17 2:00,96.8,23.55,360,8,6.21
OKBK,7/25/17 3:00,96.8,23.55,360,11,6.21
OKBK,7/25/17 4:00,100.4,19.76,360,10,6.21
OKBK,7/25/17 5:00,104,17.74,360,13,6.21
OKBK,7/25/17 6:00,105.8,15.73,360,11,6.21
OKBK,7/25/17 7:00,109.4,15.13,10,13,6.21
OKBK,7/25/17 8:00,113,11.93,350,14,6.21
OKBK,7/25/17 9:00,116.6,10.76,10,11,6.21
OKBK,7/25/17 10:00,120.2,9.09,30,10,6.21
OKBK,7/25/17 11:00,122,8.07,10,15,6.21
OKBK,7/25/17 12:00,122,8.07,20,17,6.21
OKBK,7/25/17 13:00,120.2,9.73,10,18,6.21
OKBK,7/25/17 14:00,118.4,10.23,360,16,6.21
OKBK,7/25/17 15:00,116.6,11.51,360,13,6.21
OKBK,7/25/17 16:00,114.8,12.95,350,12,6.21
OKBK,7/25/17 17:00,113,13.64,340,14,6.21
OKBK,7/25/17 18:00,111.2,14.36,350,15,6.21
OKBK,7/25/17 19:00,109.4,15.13,340,15,6.21
OKBK,7/25/17 20:00,107.6,15.95,340,17,6.21
OKBK,7/25/17 21:00,105.8,17.97,340,14,6.21
OKBK,7/25/17 22:00,105.8,16.82,340,15,6.21
OKBK,7/25/17 23:00,104,18.95,340,15,6.21
OKBK,7/26/17 0:00,102.2,21.36,350,13,6.21
OKBK,7/26/17 1:00,102.2,20,350,15,6.21
OKBK,7/26/17 2:00,100.4,22.54,350,14,6.21
OKBK,7/26/17 3:00,100.4,22.54,350,15,4.97
OKBK,7/26/17 4:00,102.2,22.79,360,11,4.97
OKBK,7/26/17 5:00,104,21.6,360,11,6.21
OKBK,7/26/17 6:00,107.6,15.95,360,12,6.21
OKBK,7/26/17 7:00,113,12.76,10,14,6.21
OKBK,7/26/17 8:00,116.6,M,360,M,6.21
OKBK,7/26/17 9:00,118.4,10.23,10,15,6.21
OKBK,7/26/17 10:00,118.4,10.94,10,13,6.21
OKBK,7/26/17 11:00,118.4,10.94,350,18,6.21
OKBK,7/26/17 12:00,118.4,10.94,340,18,6.21
OKBK,7/26/17 13:00,118.4,10.23,350,20,6.21
OKBK,7/26/17 14:00,116.6,10.06,350,19,6.21
OKBK,7/26/17 15:00,114.8,12.12,350,17,6.21
OKBK,7/26/17 16:00,113,11.93,350,16,6.21
OKBK,7/26/17 17:00,111.2,11.74,360,11,6.21
OKBK,7/26/17 18:00,109.4,13.24,350,9,6.21
OKBK,7/26/17 19:00,107.6,13.95,330,10,6.21
OKBK,7/26/17 20:00,105.8,14.71,340,14,4.35
OKBK,7/26/17 21:00,104,16.59,350,12,6.21
OKBK,7/26/17 22:00,102.2,17.51,340,13,6.21
OKBK,7/26/17 23:00,100.4,18.48,340,11,6.21
OKBK,7/27/17 0:00,98.6,19.52,320,10,6.21
OKBK,7/27/17 1:00,93.2,20.13,260,6,6.21
OKBK,7/27/17 2:00,89.6,22.53,270,7,4.35
OKBK,7/27/17 3:00,96.8,16.83,320,10,4.35
OKBK,7/27/17 4:00,98.6,15.93,340,14,6.21
OKBK,7/27/17 5:00,100.4,16.15,340,15,6.21
OKBK,7/27/17 6:00,104,13.54,330,15,6.21
OKBK,7/27/17 7:00,109.4,12.37,330,17,6.21
OKBK,7/27/17 8:00,111.2,10.96,330,18,6.21
OKBK,7/27/17 9:00,113,10.41,340,17,6.21
OKBK,7/27/17 10:00,116.6,9.39,340,17,6.21
OKBK,7/27/17 11:00,116.6,8.18,330,16,6.21
OKBK,7/27/17 12:00,118.4,7.78,340,16,6.21
OKBK,7/27/17 13:00,118.4,7.78,350,17,6.21
OKBK,7/27/17 14:00,116.6,8.77,340,16,6.21
OKBK,7/27/17 15:00,114.8,9.89,350,14,6.21
OKBK,7/27/17 16:00,113,10.41,340,13,6.21
OKBK,7/27/17 17:00,111.2,10.24,340,12,6.21
OKBK,7/27/17 18:00,109.4,10.06,350,13,6.21
OKBK,7/27/17 19:00,105.8,12.84,360,10,6.21
OKBK,7/27/17 20:00,104,11.79,360,8,6.21
